
ida,成功单数,失败单数,成功率,ln振幅,平均成功持仓时间,平均失败持仓时间,平均成功盈利,平均失败损失,最大回撤率,数学期望,顺势成功单数,顺势失败单数,顺势成功率,平均顺势成功时间,平均顺势失败时间,顺势最大回撤
GBPUSD,3,0,1.0,0.005267031160255143,23.333333333333332,0,0.00017270442101599052,0,-0.00028855380857484785,0.00017270442101599052
NZDCAD,0,0,0,0.003979433003183205,0,0,0,0,0,0.0
NZDCHF,0,0,0,0.0023168205510905324,0,0,0,0,0,0.0
NZDUSD,0,0,0,0.003376881655022197,0,0,0,0,0,0.0
USDCAD,3,0,1.0,0.0025444703233373374,3.3333333333333335,0,0.00019708074086300352,0,-0.00015142774733201866,0.00019708074086300352
USDCHF,0,0,0,0.004496443393601144,0,0,0,0,0,0.0
USDJPY,0,0,0,0.36749626981810607,0,0,0,0,0,0.0
USDSGD,5,0,1.0,0.00491992506936135,16.2,0,0.0004696931899715329,0,-0.0008297062980332858,0.0004696931899715329

ida,成功单数,失败单数,成功率,ln振幅,平均成功持仓时间,平均失败持仓时间,平均成功盈利,平均失败损失,最大回撤率,数学期望,顺势成功单数,顺势失败单数,顺势成功率,平均顺势成功时间,平均顺势失败时间,顺势最大回撤
AUDCAD,3,0,1.0,0.0031101580496980664,103.0,0,0.0030647432397394813,0,-0.002969701155322234,0.0030647432397394813
AUDCHF,0,0,0,0.0027826358318461955,0,0,0,0,0,0.0
AUDNZD,3,0,1.0,0.002555039745059331,102.66666666666667,0,0.001567974636883456,0,-0.0026761819803746835,0.001567974636883456
AUDSGD,1,8,0.1111111111111111,0.003876557494436744,3.0,140.0,0.0014250676180044034,-0.00524956355054265,0,-0.004507937865148533
AUDUSD,0,0,0,0.0029655499514327616,0,0,0,0,0,0.0
CADCHF,0,0,0,0.0030494718612495905,0,0,0,0,0,0.0
EURAUD,1,1,0.5,0.006534256001180831,65.0,75.0,0.0010660557262422603,-0.0050234113712375435,-0.002191704629727675,-0.0019786778224976415
EURCAD,1,0,1.0,0.0050410976704870865,8.0,0,0.0010794586909587856,0,-0.000335685324627462,0.0010794586909587856
EURGBP,1,0,1.0,0.0009931939570823416,39.0,0,0.0018940418853835,0,-0.0030304670166133294,0.0018940418853835
EURJPY,11,0,1.0,0.8230336374167027,5.0,0,0.00025736996299146394,0,-0.0010818498876540553,0.00025736996299146394
EURNZD,4,0,1.0,0.005800427067437754,53.25,0,0.0011192717421714955,0,-0.0032023710103793756,0.0011192717421714955
EURSGD,13,0,1.0,0.002800846075715541,22.846153846153847,0,0.001078678410350404,0,-0.0032906243117542485,0.001078678410350404
EURUSD,0,0,0,0.003837453208277882,0,0,0,0,0,0.0
GBPAUD,12,3,0.8,0.007541503601107964,33.75,165.0,0.0011290035231764847,-0.005342546698854038,-0.002090887175727931,-0.00016530652122961963
GBPCAD,4,0,1.0,0.0069972420444556855,41.25,0,0.0010645710492563848,0,-0.002081074378959568,0.0010645710492563848
GBPJPY,23,0,1.0,1.1213074160371461,20.47826086956522,0,0.00033369847296256034,0,-0.0012103566368817673,0.00033369847296256034
GBPNZD,4,0,1.0,0.008582332771498268,5.0,0,0.0007879064501757487,0,-0.00015708886609560566,0.0007879064501757487
GBPSGD,3,0,1.0,0.0029521926592795916,9.333333333333334,0,0.0010114596182650944,0,-0.0008065709281292659,0.0010114596182650944
GBPUSD,3,0,1.0,0.005267031160255143,92.33333333333333,0,0.0012391149096270964,0,-0.0014032815198618859,0.0012391149096270964
NZDCAD,0,0,0,0.003979433003183205,0,0,0,0,0,0.0
NZDCHF,0,0,0,0.0023168205510905324,0,0,0,0,0,0.0
NZDUSD,0,0,0,0.003376881655022197,0,0,0,0,0,0.0
USDCAD,3,0,1.0,0.0025444703233373374,51.666666666666664,0,0.0009108889289118461,0,-0.0004397030202551715,0.0009108889289118461
USDCHF,0,0,0,0.004496443393601144,0,0,0,0,0,0.0
USDJPY,0,0,0,0.36749626981810607,0,0,0,0,0,0.0
USDSGD,5,0,1.0,0.00491992506936135,31.0,0,0.0015098363878873634,0,-0.0008297062980332858,0.0015098363878873634

ida,成功单数,失败单数,成功率,ln振幅,平均成功持仓时间,平均失败持仓时间,平均成功盈利,平均失败损失,最大回撤率,数学期望,顺势成功单数,顺势失败单数,顺势成功率,平均顺势成功时间,平均顺势失败时间,顺势最大回撤
AUDCAD,20,0,1.0,0.0031101580496980664,24.95,0,0.00020462212254298797,0,-0.0034449061781282935,0.00020462212254298797
AUDCHF,74,0,1.0,0.0027826358318461955,1.0,0,-2.0717197678417982e-05,0,0,-2.0717197678417982e-05
AUDNZD,30,0,1.0,0.002555039745059331,4.566666666666666,0,0.00012522356212973714,0,-0.0031067851812916383,0.00012522356212973714
AUDSGD,165,2,0.9880239520958084,0.003876557494436744,1.4363636363636363,50.5,0.00020914742706213711,-0.005268191419843866,-0.0017396374945332215,0.00014355055464410126
AUDUSD,15,0,1.0,0.0029655499514327616,1.0,0,1.457474047694004e-05,0,0,1.457474047694004e-05
CADCHF,98,0,1.0,0.0030494718612495905,1.0,0,2.3767488679558538e-05,0,0,2.3767488679558538e-05
EURAUD,63,0,1.0,0.006534256001180831,1.3968253968253967,0,0.00013987696992870028,0,-0.0009689922480620267,0.00013987696992870028
EURCAD,67,0,1.0,0.0050410976704870865,2.8656716417910446,0,4.0729695402038005e-05,0,-0.0023329896634679153,4.0729695402038005e-05
EURGBP,166,0,1.0,0.0009931939570823416,1.4457831325301205,0,1.1566207040056478e-05,0,-0.004266847273958667,1.1566207040056478e-05
EURJPY,13,0,1.0,0.8230336374167027,4.461538461538462,0,0.00024107736939338496,0,-0.0010818498876540553,0.00024107736939338496
EURNZD,63,0,1.0,0.005800427067437754,6.761904761904762,0,7.68858749400938e-05,0,-0.00408504433844275,7.68858749400938e-05
EURSGD,119,1,0.9916666666666667,0.002800846075715541,3.907563025210084,161.0,0.0002149683643603064,-0.005329586001904004,-0.0032906243117542485,0.00016876374464143732
EURUSD,177,0,1.0,0.003837453208277882,1.1242937853107344,0,1.7700161017151784e-05,0,-0.0007320577227513583,1.7700161017151784e-05
GBPAUD,53,1,0.9814814814814815,0.007541503601107964,5.60377358490566,160.0,0.0001604133031266897,-0.0051712770249658134,-0.002090887175727931,6.167829705090276e-05
GBPCAD,107,0,1.0,0.0069972420444556855,5.411214953271028,0,3.252883449405004e-05,0,-0.0036801200881292164,3.252883449405004e-05
GBPJPY,23,0,1.0,1.1213074160371461,20.47826086956522,0,0.00033369847296256034,0,-0.0012103566368817673,0.00033369847296256034
GBPNZD,64,0,1.0,0.008582332771498268,1.671875,0,5.9531987014221246e-05,0,-0.001021754668915015,5.9531987014221246e-05
GBPSGD,77,0,1.0,0.0029521926592795916,1.4805194805194806,0,6.85737168054899e-05,0,-0.0007175728814856901,6.85737168054899e-05
GBPUSD,161,0,1.0,0.005267031160255143,2.4037267080745344,0,2.6987123628889462e-05,0,-0.00048249101275542355,2.6987123628889462e-05
NZDCAD,42,0,1.0,0.003979433003183205,1.0,0,7.697840037784605e-06,0,0,7.697840037784605e-06
NZDCHF,70,0,1.0,0.0023168205510905324,1.2857142857142858,0,-5.017549044251083e-05,0,-0.0030056262955285404,-5.017549044251083e-05
NZDUSD,49,0,1.0,0.003376881655022197,1.0204081632653061,0,-6.099816596711303e-05,0,-0.0018542417634580472,-6.099816596711303e-05
USDCAD,82,0,1.0,0.0025444703233373374,1.6219512195121952,0,1.8816991773903272e-05,0,-0.0005261981820934899,1.8816991773903272e-05
USDCHF,141,0,1.0,0.004496443393601144,3.3120567375886525,0,-6.848241217711409e-06,0,-0.00380305258354042,-6.848241217711409e-06
USDJPY,0,0,0,0.36749626981810607,0,0,0,0,0,0.0
USDSGD,138,1,0.9928057553956835,0.00491992506936135,4.572463768115942,656.0,0.00011244061571637115,-0.0063150575095968515,-0.00290584358056628,6.619962200908207e-05

ida,成功单数,失败单数,成功率,ln振幅,平均成功持仓时间,平均失败持仓时间,平均成功盈利,平均失败损失,最大回撤率,数学期望,顺势成功单数,顺势失败单数,顺势成功率,平均顺势成功时间,平均顺势失败时间,顺势最大回撤
AUDCAD,0,0,0,0.0031101580496980664,0,0,0,0,0,0.0
AUDCHF,0,0,0,0.0027826358318461955,0,0,0,0,0,0.0
AUDNZD,0,0,0,0.002555039745059331,0,0,0,0,0,0.0
AUDSGD,0,0,0,0.003876557494436744,0,0,0,0,0,0.0
AUDUSD,0,0,0,0.0029655499514327616,0,0,0,0,0,0.0
CADCHF,0,0,0,0.0030494718612495905,0,0,0,0,0,0.0
EURAUD,0,0,0,0.006534256001180831,0,0,0,0,0,0.0
EURCAD,0,0,0,0.0050410976704870865,0,0,0,0,0,0.0
EURGBP,0,0,0,0.0009931939570823416,0,0,0,0,0,0.0
EURJPY,9,0,1.0,0.8230336374167027,5.444444444444445,0,0.0002554518666614405,0,-0.0010818498876540553,0.0002554518666614405
EURNZD,0,0,0,0.005800427067437754,0,0,0,0,0,0.0
EURSGD,0,0,0,0.002800846075715541,0,0,0,0,0,0.0
EURUSD,0,0,0,0.003837453208277882,0,0,0,0,0,0.0
GBPAUD,0,0,0,0.007541503601107964,0,0,0,0,0,0.0
GBPCAD,0,0,0,0.0069972420444556855,0,0,0,0,0,0.0
GBPJPY,23,0,1.0,1.1213074160371461,20.47826086956522,0,0.00033369847296256034,0,-0.0012103566368817673,0.00033369847296256034
GBPNZD,0,0,0,0.008582332771498268,0,0,0,0,0,0.0
GBPSGD,0,0,0,0.0029521926592795916,0,0,0,0,0,0.0
GBPUSD,0,0,0,0.005267031160255143,0,0,0,0,0,0.0
NZDCAD,0,0,0,0.003979433003183205,0,0,0,0,0,0.0
NZDCHF,0,0,0,0.0023168205510905324,0,0,0,0,0,0.0
NZDUSD,0,0,0,0.003376881655022197,0,0,0,0,0,0.0
USDCAD,0,0,0,0.0025444703233373374,0,0,0,0,0,0.0
USDCHF,0,0,0,0.004496443393601144,0,0,0,0,0,0.0
USDJPY,0,0,0,0.36749626981810607,0,0,0,0,0,0.0
USDSGD,0,0,0,0.00491992506936135,0,0,0,0,0,0.0

ida,成功单数,失败单数,成功率,ln振幅,平均成功持仓时间,平均失败持仓时间,平均成功盈利,平均失败损失,最大回撤率,数学期望,顺势成功单数,顺势失败单数,顺势成功率,平均顺势成功时间,平均顺势失败时间,顺势最大回撤
AUDCAD,3,0,1.0,0.0031101580496980664,73.66666666666667,0,0.0025290345265751263,0,-0.002870756755156972,0.0025290345265751263
AUDCHF,3,4,0.42857142857142855,0.0027826358318461955,46.333333333333336,213.0,0.0018504841099137072,-0.005376337769517127,-0.0017563423473653857,-0.002279128392618198
AUDNZD,3,0,1.0,0.002555039745059331,102.66666666666667,0,0.001567974636883456,0,-0.0026761819803746835,0.001567974636883456
AUDSGD,18,5,0.782608695652174,0.003876557494436744,39.5,138.6,0.0014480821105499657,-0.005202743036210716,-0.00456737366213207,2.250556906339485e-06
AUDUSD,1,0,1.0,0.0029655499514327616,305.0,0,0.001720696537958529,0,-0.0025603964484824607,0.001720696537958529
CADCHF,5,4,0.5555555555555556,0.0030494718612495905,51.0,81.25,0.001902223973800914,-0.005152261639694566,-0.002798402519968567,-0.0012331029655304104
EURAUD,5,1,0.8333333333333334,0.006534256001180831,30.2,75.0,0.0009978064385153225,-0.0050234113712375435,-0.002614884831666738,-5.729863110154961e-06
EURCAD,5,5,0.5,0.0050410976704870865,37.6,127.0,0.0009833391165639733,-0.005304232638458394,-0.002834329503926794,-0.00216044676094721
EURGBP,17,0,1.0,0.0009931939570823416,69.52941176470588,0,0.0018461157733648712,0,-0.004748789058789938,0.0018461157733648712
EURJPY,10,0,1.0,0.8230336374167027,5.4,0,0.00025889278491830054,0,-0.0010818498876540553,0.00025889278491830054
EURNZD,8,1,0.8888888888888888,0.005800427067437754,141.875,115.0,0.0010237430505510064,-0.0054471147216267925,-0.004712357686797758,0.0003047588536423619
EURSGD,12,6,0.6666666666666666,0.002800846075715541,60.583333333333336,207.33333333333334,0.001163450190081432,-0.005119121259926242,-0.00487204405571765,-0.0009307402932544596
EURUSD,7,0,1.0,0.003837453208277882,51.857142857142854,0,0.0011761840427975273,0,-0.0007408626934474604,0.0011761840427975273
GBPAUD,13,3,0.8125,0.007541503601107964,32.46153846153846,165.0,0.001177839809745942,-0.005342546698854038,-0.002090887175727931,-4.4732660616554425e-05
GBPCAD,6,0,1.0,0.0069972420444556855,107.16666666666667,0,0.0010839826197350589,0,-0.0034177441920133543,0.0010839826197350589
GBPJPY,14,0,1.0,1.1213074160371461,21.357142857142858,0,0.0003826073213344444,0,-0.001026104316887767,0.0003826073213344444
GBPNZD,10,0,1.0,0.008582332771498268,34.0,0,0.0008767863789923603,0,-0.0016500811174332201,0.0008767863789923603
GBPSGD,4,0,1.0,0.0029521926592795916,25.5,0,0.0008522309076903556,0,-0.0008113474094154648,0.0008522309076903556
GBPUSD,5,0,1.0,0.005267031160255143,34.8,0,0.0008369827718084361,0,-0.001315514298628422,0.0008369827718084361
NZDCAD,2,3,0.4,0.003979433003183205,82.5,107.0,0.0015757458251317211,-0.0053555100623600025,-0.004070670191783116,-0.002583007707363313
NZDCHF,3,7,0.3,0.0023168205510905324,17.333333333333332,154.0,0.0018892792723219276,-0.005351837076078231,-0.0015523817972145767,-0.0031795021715581833
NZDUSD,0,0,0,0.003376881655022197,0,0,0,0,0,0.0
USDCAD,9,0,1.0,0.0025444703233373374,76.22222222222223,0,0.001006697963477875,0,-0.0015624324985959745,0.001006697963477875
USDCHF,0,2,0.0,0.004496443393601144,0,172.5,0,-0.005066162343345811,0,-0.005066162343345811
USDJPY,0,0,0,0.36749626981810607,0,0,0,0,0,0.0
USDSGD,10,3,0.7692307692307693,0.00491992506936135,69.3,449.0,0.0012087060133583673,-0.005285958282107401,-0.002037884845354255,-0.00029006267021065586
