id,stockid_i,stockid_j,date1,time1,lnA_B,lnA_B_sub,lnA_BsubC,lnA_BaddC,close_1,close_2,pearson_,norm_,avg_,stdev_,sample,commission,norm_num,open_,close_,clsoe_stats,values
118,GBPCAD,GBPSGD,2015.12.01,05:30,-0.05489594409580967,0.0002963119027881156,-0.05461350210045646,-0.055178306340206595,2.01114,2.12463,0.563564931773729,0.72832299726,2.9017181358725887e-07,0.00048707898342861513,100,0.0006,0.9,0,0,0,0
119,GBPCAD,GBPSGD,2015.12.01,05:45,-0.05468019648907818,0.00021574760673148674,-0.05439781431116475,-0.054962498949807426,2.012,2.12508,0.5674253546065287,0.67540234959,-3.840183157093335e-06,0.0004827374425239183,100,0.0006,0.9,0,0,0,0
120,GBPCAD,GBPSGD,2015.12.01,06:00,-0.05450422472029959,0.00017597176877859333,-0.05422180266690868,-0.054786567033994094,2.01207,2.12478,0.5756642895723283,0.644707286545,-3.245141565586529e-06,0.00048297337718864125,100,0.0006,0.9,0,0,0,0
121,GBPCAD,GBPSGD,2015.12.01,06:15,-0.0542212505013534,0.0002829742189461859,-0.053938801858053664,-0.05450361938994308,2.01245,2.12458,0.5867726590533796,0.72897571418,-8.504718416213475e-06,0.0004780552586324577,100,0.0006,0.9,0,0,0,0
122,GBPCAD,GBPSGD,2015.12.01,06:30,-0.05421573042687011,5.5200744832895055e-06,-0.05393333495838204,-0.054498046170671,2.01284,2.12498,0.5964363835833373,0.508197331934,-4.318077015242894e-06,0.00047876289759051866,100,0.0006,0.9,0,0,0,0
123,GBPCAD,GBPSGD,2015.12.01,06:45,-0.05387222595764851,0.0003435044692216005,-0.05358985972677344,-0.05415451248034164,2.01374,2.1252,0.6052698788447283,0.76419689636,3.6847996791511404e-06,0.00047205823819031494,100,0.0006,0.9,0,0,0,0
124,GBPCAD,GBPSGD,2015.12.01,07:00,-0.0538904948804354,-1.8268922786890407e-05,-0.05360808612012147,-0.05417282390855793,2.0134,2.12488,0.6162774685547596,0.479642319528,5.885175181308266e-06,0.0004731338091055454,100,0.0006,0.9,0,0,0,0
125,GBPCAD,GBPSGD,2015.12.01,07:15,-0.053992445082430174,-0.00010195020199477156,-0.05371002302903927,-0.05427478739612468,2.0131,2.12478,0.6242489556328052,0.411276555088,4.099471579110947e-06,0.000472882037260698,100,0.0006,0.9,0,0,0,0
126,GBPCAD,GBPSGD,2015.12.01,07:30,-0.05402305378874672,-3.060870631654833e-05,-0.05374075398448186,-0.05430527392232265,2.01391,2.1257,0.6325200521593545,0.474478810751,-4.1198910886164344e-07,0.00047170702663529556,100,0.0006,0.9,0,0,0,0
127,GBPCAD,GBPSGD,2015.12.01,07:45,-0.05429033775917014,-0.00026728397042341534,-0.054008168060442285,-0.054572427860618555,2.0143,2.12668,0.6447429330440047,0.285806259192,-4.4831370444420315e-07,0.00047170923278034633,100,0.0006,0.9,0,0,0,0
128,GBPCAD,GBPSGD,2015.12.01,08:00,-0.05494901341712677,-0.0006586756579566311,-0.054667175077731556,-0.05523077234605278,2.01534,2.12918,0.6610381587530288,0.0827950926619,-3.644825565615184e-06,0.00047243021447643984,100,0.0006,0.9,0,0,0,0
129,GBPCAD,GBPSGD,2015.12.01,08:15,-0.054383212601684994,0.0005658008154417749,-0.05410117554014582,-0.0546651701407479,2.01506,2.12768,0.6865566952432799,0.886383395015,-1.01243911001192e-05,0.0004769500886205933,100,0.0006,0.9,0,0,0,0
130,GBPCAD,GBPSGD,2015.12.01,08:30,-0.055062259481139075,-0.0006790468794540816,-0.05478030194207617,-0.05534413754255685,2.01426,2.12828,0.7028370397990565,0.0786920038318,-1.269751600155855e-06,0.00047935870947124205,100,0.0006,0.9,0,0,0,0
131,GBPCAD,GBPSGD,2015.12.01,08:45,-0.05529832608375884,-0.00023606660261976664,-0.0550165274551927,-0.05558004532422878,2.01492,2.12948,0.7163548256371478,0.32044319825,-1.0570788207817649e-05,0.000483419581540686,100,0.0006,0.9,0,0,0,0
132,GBPCAD,GBPSGD,2015.12.01,09:00,-0.05533592522371222,-3.759913995338149e-05,-0.05505401405205479,-0.05561775694385862,2.01404,2.12863,0.7330574373776889,0.481387108206,-1.5036735238900256e-05,0.0004834192595023928,100,0.0006,0.9,0,0,0,0
133,GBPCAD,GBPSGD,2015.12.01,09:15,-0.055411355757589265,-7.543053387704113e-05,-0.055129464453008925,-0.055693167621854944,2.01403,2.12878,0.7447359164757734,0.451733781965,-1.683137504242427e-05,0.0004831639488962912,100,0.0006,0.9,0,0,0,0
134,GBPCAD,GBPSGD,2015.12.01,09:30,-0.05518158406324536,0.00022977169434390543,-0.054899650372181585,-0.05546343829010614,2.01419,2.12846,0.7560041642201684,0.696355345709,-1.850247322526255e-05,0.0004830738362021289,100,0.0006,0.9,0,0,0,0
135,GBPCAD,GBPSGD,2015.12.01,09:45,-0.05546786730037667,-0.0002862832371313129,-0.05518601572155135,-0.055749639461273204,2.0142,2.12908,0.7662610943952762,0.287181580335,-1.4717167283527787e-05,0.0004835257011395231,100,0.0006,0.9,0,0,0,0
136,GBPCAD,GBPSGD,2015.12.01,10:00,-0.05483801390882881,0.0006298533915478632,-0.05455608551677249,-0.05511986283966863,2.01492,2.1285,0.7756260769416425,0.909169497586,-1.6961830438126934e-05,0.00048426700994040785,100,0.0006,0.9,0,0,0,0
137,GBPCAD,GBPSGD,2015.12.01,10:15,-0.05492504069902027,-8.702679019145787e-05,-0.05464309905907172,-0.05520690287028551,2.01465,2.1284,0.7862842958625647,0.438666149495,-1.1634083278078133e-05,0.0004884469860520922,100,0.0006,0.9,0,0,0,0
138,GBPCAD,GBPSGD,2015.12.01,10:30,-0.05532771104309153,-0.00040267034407126534,-0.055045766753415104,-0.055609575862591076,2.01382,2.12838,0.7990074090199896,0.213948015098,-1.815901077180215e-05,0.000485005961574561,100,0.0006,0.9,0,0,0,0
139,GBPCAD,GBPSGD,2015.12.01,10:45,-0.05611890036888656,-0.0007911893257950275,-0.05583716790017357,-0.056400553486770755,2.01374,2.12998,0.807498391389631,0.0560588114941,-1.9355652863680682e-05,0.0004858129629762392,100,0.0006,0.9,0,0,0,0
140,GBPCAD,GBPSGD,2015.12.01,11:00,-0.0561522900879613,-3.338971907473898e-05,-0.0558706369700771,-0.05643386389970295,2.01424,2.13058,0.811399036731093,0.490103463019,-2.127044858097782e-05,0.0004884934472871384,100,0.0006,0.9,0,0,0,0
141,GBPCAD,GBPSGD,2015.12.01,11:15,-0.05654553987578259,-0.0003932497878212926,-0.05626356908608798,-0.05682743118036293,2.01118,2.12818,0.821101723778822,0.224761093186,-3.059266788334791e-05,0.00047957079454617513,100,0.0006,0.9,0,0,0,0
142,GBPCAD,GBPSGD,2015.12.01,11:30,-0.05583407549060293,0.0007114643851796609,-0.055551839426487004,-0.05611623191999826,2.01072,2.12618,0.8231996554696684,0.939948764449,-3.570176022449467e-05,0.0004806956004195883,100,0.0006,0.9,0,0,0,0
143,GBPCAD,GBPSGD,2015.12.01,11:45,-0.05584389519263255,-9.819702029623123e-06,-0.05556151301471912,-0.0561261976533618,2.00966,2.12508,0.8297802947360422,0.516505404188,-2.9940434058295384e-05,0.00048618742758014085,100,0.0006,0.9,0,0,0,0
144,GBPCAD,GBPSGD,2015.12.01,12:00,-0.056221527496913226,-0.00037763230428067285,-0.05593929408801224,-0.056503681272591866,2.00996,2.1262,0.8339164193414441,0.235367990175,-2.7374987871253698e-05,0.00048560379677945126,100,0.0006,0.9,0,0,0,0
145,GBPCAD,GBPSGD,2015.12.01,12:15,-0.056661382609908495,-0.0004398551129952688,-0.056379308422527474,-0.05694337725387899,2.01021,2.1274,0.8341959367575765,0.198600092125,-2.8254076360696433e-05,0.00048616277241430786,100,0.0006,0.9,0,0,0,0
146,GBPCAD,GBPSGD,2015.12.01,12:30,-0.056292858412751334,0.00036852419715716067,-0.056010810744825945,-0.0565748265522199,2.01114,2.1276,0.8339366123243273,0.798414598822,-3.7237395902262047e-05,0.0004853771657608685,100,0.0006,0.9,0,0,0,0
147,GBPCAD,GBPSGD,2015.12.01,12:45,-0.056290681115697905,2.1772970534295055e-06,-0.05600864405415873,-0.05657263865476081,2.01122,2.12768,0.8375309729353421,0.529771979542,-3.419777007637293e-05,0.0004869702644824073,100,0.0006,0.9,0,0,0,0
148,GBPCAD,GBPSGD,2015.12.01,13:00,-0.05583636708393902,0.0004543140317588845,-0.0555542663721148,-0.05611838823739457,2.01168,2.1272,0.8497955407597539,0.849064990329,-4.171220131251485e-05,0.0004804446886534716,100,0.0006,0.9,0,0,0,0
149,GBPCAD,GBPSGD,2015.12.01,13:15,-0.05591450881340165,-7.814172946263298e-05,-0.05563234176864018,-0.05619659626238083,2.01105,2.1267,0.8613835037172226,0.463688124459,-3.418409858521932e-05,0.00048227490729550986,100,0.0006,0.9,0,0,0,0
150,GBPCAD,GBPSGD,2015.12.01,13:30,-0.056232875358640744,-0.00031836654523909047,-0.05595056227155426,-0.05651510876754173,2.00937,2.1256,0.8661520124083745,0.272681116974,-2.884873985384506e-05,0.0004787600404341685,100,0.0006,0.9,0,0,0,0
151,GBPCAD,GBPSGD,2015.12.01,13:45,-0.05566601376249192,0.0005668615961488266,-0.0553835518223601,-0.05594839594040535,2.00945,2.12448,0.863290428922901,0.894757737262,-2.2610778880768345e-05,0.0004707365120552134,100,0.0006,0.9,0,0,0,0
152,GBPCAD,GBPSGD,2015.12.01,14:00,-0.05608566537763504,-0.000419651615143124,-0.055803244653608086,-0.056368006362715994,2.0089,2.12479,0.863238990407252,0.197542894893,-1.6223795674434882e-05,0.000474380708958485,100,0.0006,0.9,0,0,0,0
153,GBPCAD,GBPSGD,2015.12.01,14:15,-0.05562040990974226,0.00046525546789277783,-0.05533800114942833,-0.05590273893786479,2.00992,2.12488,0.8610509691206159,0.845204168469,-1.7915305318967344e-05,0.00047552470632689943,100,0.0006,0.9,0,0,0,0
154,GBPCAD,GBPSGD,2015.12.01,14:30,-0.055493040510297464,0.00012736939944479886,-0.05521049876287498,-0.05577550245042928,2.00923,2.12388,0.8612213593503879,0.617727340333,-1.559740907894791e-05,0.00047732392846680283,100,0.0006,0.9,0,0,0,0
155,GBPCAD,GBPSGD,2015.12.01,14:45,-0.055631458976386994,-0.00013841846608952935,-0.05534894649687361,-0.055913891665140714,2.00916,2.1241,0.864320344043879,0.400435396242,-1.847015067577118e-05,0.00047556964342721674,100,0.0006,0.9,0,0,0,0
156,GBPCAD,GBPSGD,2015.12.01,15:00,-0.056195510992982256,-0.0005640520165952623,-0.055912942633106866,-0.05647799953053434,2.00763,2.12368,0.8634652311997169,0.122287741552,-1.4208362629639648e-05,0.00047252597141605773,100,0.0006,0.9,0,0,0,0
157,GBPCAD,GBPSGD,2015.12.01,15:15,-0.05675247291954488,-0.0005569619265626269,-0.05646993383309207,-0.057034932200210164,2.00672,2.1239,0.8619526620790596,0.129911862816,-2.121998614244447e-05,0.00047545101375756876,100,0.0006,0.9,0,0,0,0
158,GBPCAD,GBPSGD,2015.12.01,15:30,-0.05658223429300102,0.00017023862654386157,-0.05629969919790856,-0.05686468958456026,2.00709,2.12393,0.8545636284667191,0.655149962596,-1.6199250180704006e-05,0.0004669560849465888,100,0.0006,0.9,0,0,0,0
159,GBPCAD,GBPSGD,2015.12.01,15:45,-0.05202738135029694,0.00455485294270408,-0.051744722470570825,-0.05230996035655722,2.01537,2.123,0.848479417947973,1.0,-2.0375807341218578e-05,0.00046335225807949115,100,0.0006,0.9,0,0,0,0
160,GBPCAD,GBPSGD,2015.12.01,16:00,-0.05266905204281269,-0.00064167069251575,-0.05238656749519288,-0.05295145681544744,2.01532,2.12431,0.8218530635405235,0.152699550852,2.569747387358601e-05,0.0006511392441587069,100,0.0006,0.9,0,0,0,0
161,GBPCAD,GBPSGD,2015.12.01,16:15,-0.0530993818529204,-0.0004303298101077102,-0.052816853409844655,-0.05338183049622014,2.01414,2.12398,0.8039067954454809,0.240385581547,2.7378774533054485e-05,0.0006491742191115959,100,0.0006,0.9,0,0,0,0
162,GBPCAD,GBPSGD,2015.12.01,16:30,-0.0530298756941503,6.950615877010513e-05,-0.05274734725107455,-0.053312324337450034,2.01428,2.12398,0.7908970612236617,0.534645590428,1.3515014009102267e-05,0.000643923759574864,100,0.0006,0.9,0,0,0,0
163,GBPCAD,GBPSGD,2015.12.01,16:45,-0.05410306589456071,-0.0010731902004104121,-0.05382046026882792,-0.05438559167691748,2.01157,2.1234,0.7792146891862698,0.0450089456298,1.7189244598876385e-05,0.0006431766034585732,100,0.0006,0.9,0,0,0,0
164,GBPCAD,GBPSGD,2015.12.01,17:00,-0.052843979207462866,0.0012590866870978434,-0.052561177774602785,-0.053126700686283,2.01271,2.12193,0.775100575515053,0.972973060471,3.580302724620621e-06,0.0006517355769095649,100,0.0006,0.9,0,0,0,0
165,GBPCAD,GBPSGD,2015.12.01,17:15,-0.05312061942930546,-0.0002766402218425945,-0.052837877966213975,-0.053403280972258105,2.01258,2.12238,0.7594749775196751,0.330855247952,1.3572063831500669e-05,0.0006632623268052125,100,0.0006,0.9,0,0,0,0
166,GBPCAD,GBPSGD,2015.12.01,17:30,-0.053048310098208984,7.230933109647619e-05,-0.052765531323584636,-0.05333100893160325,2.01246,2.1221,0.742337808311387,0.534275166963,1.534293610020776e-05,0.0006622376762085486,100,0.0006,0.9,0,0,0,0
167,GBPCAD,GBPSGD,2015.12.01,17:45,-0.052440382474120195,0.0006079276240887888,-0.052157457023088716,-0.05272322790098105,2.01264,2.121,0.7207712096194983,0.813205054638,1.96053848367872e-05,0.0006612077789515088,100,0.0006,0.9,0,0,0,0
168,GBPCAD,GBPSGD,2015.12.01,18:00,-0.050845615290746826,0.001594767183373369,-0.050562453504369276,-0.05112869691922417,2.01417,2.11923,0.7002977445081948,0.991251803246,3.528235551275349e-05,0.0006563193069087624,100,0.0006,0.9,0,0,0,0
169,GBPCAD,GBPSGD,2015.12.01,18:15,-0.05198741161692266,-0.0011417963261758368,-0.05170435936830564,-0.05227038376963489,2.01265,2.12005,0.6534340053609695,0.0375708746305,3.8527584112224564e-05,0.000663253055480114,100,0.0006,0.9,0,0,0,0
170,GBPCAD,GBPSGD,2015.12.01,18:30,-0.051451432734604396,0.0005359788823182665,-0.05116840451951943,-0.05173438086738391,2.0139,2.12023,0.6248333861122406,0.773599048176,3.139792040806277e-05,0.0006721006958995417,100,0.0006,0.9,0,0,0,0
171,GBPCAD,GBPSGD,2015.12.01,18:45,-0.051217529048914745,0.00023390368568965147,-0.050934289733404414,-0.05150068816263087,2.01287,2.11865,0.5888930942551542,0.613178898287,4.0404516376520985e-05,0.0006727737472388909,100,0.0006,0.9,0,0,0,0
172,GBPCAD,GBPSGD,2015.12.01,19:00,-0.0510790296963477,0.00013849935256704526,-0.050795921353613216,-0.05136205791143267,2.01408,2.11963,0.5531327099417589,0.55417847969,4.70430994534754e-05,0.0006713594237756897,100,0.0006,0.9,0,0,0,0
173,GBPCAD,GBPSGD,2015.12.01,19:15,-0.05089048973999788,0.00018853995634982024,-0.05060746152491291,-0.051173437872777394,2.01503,2.12023,0.5006180061057302,0.581290204426,5.090361218107353e-05,0.0006707579895813287,100,0.0006,0.9,0,0,0,0
174,GBPCAD,GBPSGD,2015.12.01,19:30,-0.05142356984588581,-0.0005330801058879286,-0.05114066440514187,-0.05170639527377685,2.01483,2.12115,0.4677300799541841,0.182884566904,6.405919459867904e-05,0.0006602406097203543,100,0.0006,0.9,0,0,0,0
175,GBPCAD,GBPSGD,2015.12.01,19:45,-0.0505491338905687,0.0008744359553171099,-0.05026601886848214,-0.05083216878122543,2.0151,2.11958,0.4307507402265954,0.89896165093,4.5248413438385704e-05,0.0006500080848215842,100,0.0006,0.9,0,0,0,0
176,GBPCAD,GBPSGD,2015.12.01,20:00,-0.050768493827628935,-0.00021935993706023726,-0.05048550832874721,-0.05105139926837288,2.01558,2.12055,0.36651164988686025,0.338034819734,5.440640504671079e-05,0.0006552060671227232,100,0.0006,0.9,0,0,0,0
177,GBPCAD,GBPSGD,2015.12.01,20:15,-0.050796495405473374,-2.8001577844438685e-05,-0.05051349255468918,-0.05107941818830286,2.0154,2.12042,0.30370673215726707,0.453523245702,4.847591789697847e-05,0.0006549708433460674,100,0.0006,0.9,0,0,0,0
178,GBPCAD,GBPSGD,2015.12.01,20:30,-0.05063387371604877,0.00016262168942460242,-0.05035091891147481,-0.05091674847984884,2.01607,2.12078,0.24439107363331083,0.570005127186,4.709074526918377e-05,0.0006549847847878286,100,0.0006,0.9,0,0,0,0
179,GBPCAD,GBPSGD,2015.12.01,20:45,-0.05047500739014332,0.00015886632590544902,-0.05019199919988415,-0.050757935509426866,2.01601,2.12038,0.19317147499146756,0.56526699116,5.133451841481396e-05,0.0006543379885255962,100,0.0006,0.9,0,0,0,0
180,GBPCAD,GBPSGD,2015.12.01,21:00,-0.05063123761011612,-0.00015623021997279718,-0.05034821607028783,-0.05091417907141571,2.0156,2.12028,0.13864163360186166,0.378384991772,4.5210685098867606e-05,0.000650386033528111,100,0.0006,0.9,0,0,0,0
181,GBPCAD,GBPSGD,2015.12.01,21:15,-0.04966379068809035,0.000967446922025772,-0.049380689024392854,-0.049946812227918636,2.01698,2.11968,0.07477403580013343,0.922784371958,4.12503671146891e-05,0.0006503949202688725,100,0.0006,0.9,0,0,0,0
182,GBPCAD,GBPSGD,2015.12.01,21:30,-0.05043256175866051,-0.0007687710705701623,-0.050149460094963016,-0.0507155832984888,2.01543,2.11968,0.007817186366845941,0.105737057325,5.189942868117803e-05,0.0006567874149277022,100,0.0006,0.9,0,0,0,0
183,GBPCAD,GBPSGD,2015.12.01,21:45,-0.04979483066503121,0.0006377310936293012,-0.04951166219677949,-0.05007791897160019,2.01624,2.11918,-0.04147151570970376,0.814330630816,4.654790346097948e-05,0.000661302027630973,100,0.0006,0.9,0,0,0,0
184,GBPCAD,GBPSGD,2015.12.01,22:00,-0.049236532208111305,0.0005582984569199034,-0.048953296903769705,-0.049519687312929994,2.01689,2.11868,-0.09328539425363416,0.776908414682,5.251428865542751e-05,0.0006639385455286102,100,0.0006,0.9,0,0,0,0
185,GBPCAD,GBPSGD,2015.12.01,22:15,-0.049350942022640565,-0.00011440981452925936,-0.0490677601896945,-0.04963404368633806,2.01704,2.11908,-0.13838380267273434,0.395809902857,6.123672490860654e-05,0.000664804534449295,100,0.0006,0.9,0,0,0,0
186,GBPCAD,GBPSGD,2015.12.01,22:30,-0.049226810871367044,0.00012413115127352103,-0.04894360230524708,-0.04950993925310332,2.0171,2.11888,-0.1735009026661591,0.537578903529,6.142098487656899e-05,0.0006647527526675745,100,0.0006,0.9,0,0,0,0
187,GBPCAD,GBPSGD,2015.12.01,22:45,-0.049712774949342786,-0.00048596407797574237,-0.04942956638322282,-0.04999590333107906,2.01612,2.11888,-0.2069836761693561,0.206395592373,5.667186689967241e-05,0.0006625659164636929,100,0.0006,0.9,0,0,0,0
188,GBPCAD,GBPSGD,2015.12.01,23:00,-0.05007492213884668,-0.0003621471895038919,-0.049791713572726715,-0.05035805052058295,2.01539,2.11888,-0.232798659459705,0.268147677548,4.863508488939239e-05,0.0006642396541390332,100,0.0006,0.9,0,0,0,0
189,GBPCAD,GBPSGD,2015.12.01,23:15,-0.04981652297449879,0.0002583991643478889,-0.0495332341785647,-0.05009973154061875,2.01534,2.11828,-0.25192436209749663,0.626771051602,4.3272826104548966e-05,0.0006653801836617471,100,0.0006,0.9,0,0,0,0
190,GBPCAD,GBPSGD,2015.12.01,23:30,-0.05003729451445882,-0.00022077153996002963,-0.049753992342469355,-0.05032051644905844,2.0148,2.11818,-0.27111636884767426,0.345401274724,4.3969918417577915e-05,0.0006655705587955759,100,0.0006,0.9,0,0,0,0
191,GBPCAD,GBPSGD,2015.12.01,23:45,-0.05004249385375581,-5.199339296990679e-06,-0.049759245178410016,-0.050325662322007525,2.01517,2.11858,-0.28409500831246726,0.473515918389,3.9025054732813035e-05,0.0006656833115261031,100,0.0006,0.9,0,0,0,0
192,GBPCAD,GBPSGD,2015.12.02,00:00,-0.05086567652149865,-0.0008231826677428389,-0.05058264830641368,-0.05114862465427816,2.01508,2.12023,-0.3004160582003411,0.0977345848847,3.860886396381824e-05,0.0006656979669813402,100,0.0006,0.9,0,0,0,0
193,GBPCAD,GBPSGD,2015.12.02,00:15,-0.050680447326349576,0.00018522919514907255,-0.05039723876022961,-0.05096357570808585,2.01417,2.11888,-0.31079465416780283,0.587231422945,3.844272112147107e-05,0.000665913072899587,100,0.0006,0.9,0,0,0,0
194,GBPCAD,GBPSGD,2015.12.02,00:30,-0.0512987562216195,-0.0006183088952699256,-0.051015694625526575,-0.051581737716518195,2.01397,2.11998,-0.3193139136077029,0.162085503152,3.8162535225714224e-05,0.0006658446709201306,100,0.0006,0.9,0,0,0,0
195,GBPCAD,GBPSGD,2015.12.02,00:45,-0.05124164939521625,5.71068264032526e-05,-0.050958547731518755,-0.051524670935044536,2.0138,2.11968,-0.3239577147107217,0.514423977685,3.2915164097540026e-05,0.0006689537343524758,100,0.0006,0.9,0,0,0,0
196,GBPCAD,GBPSGD,2015.12.02,01:00,-0.05111701884110542,0.00012463055411082724,-0.05083391984893448,-0.051400037710919055,2.01407,2.1197,-0.3283821425731223,0.555029303801,3.2073556893157385e-05,0.0006688689755518196,100,0.0006,0.9,0,0,0,0
197,GBPCAD,GBPSGD,2015.12.02,01:15,-0.05099333679652329,0.0001236820445821296,-0.0507101816917046,-0.05127641174722419,2.01392,2.11928,-0.33355904069354264,0.554258158176,3.2424803160853166e-05,0.0006689086613243822,100,0.0006,0.9,0,0,0,0
198,GBPCAD,GBPSGD,2015.12.02,01:30,-0.05089899787643537,9.433892008792188e-05,-0.05061584277161668,-0.05118207282713627,2.01411,2.11928,-0.3401575788203139,0.541254724885,2.552001085829647e-05,0.0006643055862439029,100,0.0006,0.9,0,0,0,0
199,GBPCAD,GBPSGD,2015.12.02,01:45,-0.05095108300833984,-5.208513190446684e-05,-0.05066788780943776,-0.05123419803042639,2.01372,2.11898,-0.3442349951188897,0.445705716281,3.7307430150981255e-05,0.0006548020125326797,100,0.0006,0.9,0,0,0,0
200,GBPCAD,GBPSGD,2015.12.02,02:00,-0.05086920848741361,8.187452092622838e-05,-0.05058605338259492,-0.05115228343811451,2.01417,2.11928,-0.34711068970581666,0.521844657548,4.642844727215767e-05,0.0006470171093524466,100,0.0006,0.9,0,0,0,0
201,GBPCAD,GBPSGD,2015.12.02,02:15,-0.05052633252220107,0.00034287596521254127,-0.05024304372626698,-0.05080954108832103,2.01391,2.11828,-0.3510835050787739,0.675696213599,4.8089143918714775e-05,0.0006468915646878169,100,0.0006,0.9,0,0,0,0
202,GBPCAD,GBPSGD,2015.12.02,02:30,-0.0503233170333105,0.00020301548889056775,-0.050039970711375226,-0.05060658309284927,2.01391,2.11785,-0.35387334290955696,0.594145469184,4.884007612897978e-05,0.0006471926832193427,100,0.0006,0.9,0,0,0,0
203,GBPCAD,GBPSGD,2015.12.02,02:45,-0.05060591287667482,-0.0002825958433643194,-0.05032267757233322,-0.05088906798149351,2.01413,2.11868,-0.3589159953364401,0.304214011132,4.899068147776298e-05,0.0006472271344440674,100,0.0006,0.9,0,0,0,0
204,GBPCAD,GBPSGD,2015.12.02,03:00,-0.050799025045409785,-0.00019311216873496573,-0.05051576567235161,-0.05108220420531606,2.01357,2.1185,-0.36852258863833337,0.358664388547,4.083360147628557e-05,0.0006462034862435375,100,0.0006,0.9,0,0,0,0
205,GBPCAD,GBPSGD,2015.12.02,03:15,-0.05036745025858902,0.00043157478682076533,-0.05008416146265493,-0.05065065882470898,2.01423,2.11828,-0.3742995562104078,0.727024445637,4.1557077402667455e-05,0.0006458975297535293,100,0.0006,0.9,0,0,0,0
206,GBPCAD,GBPSGD,2015.12.02,03:30,-0.05079469185480845,-0.0004272415962194298,-0.05051151002186238,-0.05107779351850594,2.01413,2.11908,-0.3809654865499846,0.230518900869,4.8997234088784535e-05,0.0006460637766046409,100,0.0006,0.9,0,0,0,0
207,GBPCAD,GBPSGD,2015.12.02,03:45,-0.050654337120196735,0.000140354734611714,-0.050371108500884,-0.050937485543771976,2.01408,2.11873,-0.38656350791670285,0.558426894625,4.514594397319716e-05,0.0006477580693273416,100,0.0006,0.9,0,0,0,0
208,GBPCAD,GBPSGD,2015.12.02,04:00,-0.05078672889071345,-0.00013239177051671547,-0.05050353636510352,-0.05106984124102132,2.01407,2.119,-0.3861415912327529,0.389751300149,4.88149588545772e-05,0.0006472425017134962,100,0.0006,0.9,0,0,0,0
209,GBPCAD,GBPSGD,2015.12.02,04:15,-0.05085176926621571,-6.504037550225661e-05,-0.05056857406731363,-0.05113488428830226,2.01392,2.11898,-0.3858301853865068,0.432438511239,4.5093770500720386e-05,0.000647203514029805,100,0.0006,0.9,0,0,0,0
210,GBPCAD,GBPSGD,2015.12.02,04:30,-0.050955587414665104,-0.00010381814844939719,-0.050672421619200936,-0.05123867304995966,2.01392,2.1192,-0.3894978464430797,0.412833494428,3.816380215412085e-05,0.0006446043703945144,100,0.0006,0.9,0,0,0,0
211,GBPCAD,GBPSGD,2015.12.02,04:45,-0.051026119325213504,-7.053191054839925e-05,-0.05074297491023305,-0.051309183592127106,2.01393,2.11936,-0.38645700553415446,0.429237537854,4.374772428221485e-05,0.0006408838714022239,100,0.0006,0.9,0,0,0,0
212,GBPCAD,GBPSGD,2015.12.02,05:00,-0.05057993151694784,0.0004461878082656634,-0.05029672963459453,-0.05086305321870166,2.01442,2.11893,-0.38368093931510916,0.735791689974,4.210740890646547e-05,0.0006409651580169986,100,0.0006,0.9,0,0,0,0
213,GBPCAD,GBPSGD,2015.12.02,05:15,-0.050441919989754336,0.0001380115271935045,-0.05015871276041306,-0.050725047035468984,2.01466,2.11889,-0.38165815206907583,0.555163376639,4.901493741058638e-05,0.0006415663087621785,100,0.0006,0.9,0,0,0,0
214,GBPCAD,GBPSGD,2015.12.02,05:30,-0.050650289771264734,-0.00020836978151039798,-0.05036713733898135,-0.05093336205094323,2.01463,2.1193,-0.3813784789021725,0.344750682645,4.7847747694066415e-05,0.000641294388606238,100,0.0006,0.9,0,0,0,0
215,GBPCAD,GBPSGD,2015.12.02,05:45,-0.05045070572873389,0.0001995840425308426,-0.05016753191475587,-0.05073379937800304,2.01488,2.11914,-0.3817029303091313,0.59725301328,4.1786898560559614e-05,0.000640818271403461,100,0.0006,0.9,0,0,0,0
216,GBPCAD,GBPSGD,2015.12.02,06:00,-0.05053410318511187,-8.339745637797602e-05,-0.05025093471686015,-0.050817191491680846,2.01475,2.11918,-0.38236404503853766,0.420115743705,4.573746532015699e-05,0.00064055850626456,100,0.0006,0.9,0,0,0,0
217,GBPCAD,GBPSGD,2015.12.02,06:15,-0.0506235114759358,-8.940829082393353e-05,-0.050340369733288814,-0.05090657307202873,2.01476,2.11938,-0.38115212076812877,0.415424489548,4.731248183492687e-05,0.0006400400242382162,100,0.0006,0.9,0,0,0,0
218,GBPCAD,GBPSGD,2015.12.02,06:30,-0.05087872384069758,-0.000255212364761781,-0.050595624848526644,-0.051161742710511215,2.01455,2.1197,-0.3799650506286175,0.319169069048,4.5687445226619825e-05,0.0006401801811391717,100,0.0006,0.9,0,0,0,0
219,GBPCAD,GBPSGD,2015.12.02,06:45,-0.05088418027276953,-5.456432071948569e-06,-0.05060107860907204,-0.05116720181259782,2.01452,2.11968,-0.3789198991542204,0.471598199454,4.017220255112086e-05,0.0006403749064065219,100,0.0006,0.9,0,0,0,0
220,GBPCAD,GBPSGD,2015.12.02,07:00,-0.0513156350705557,-0.00043145479778616824,-0.051032616200742065,-0.05159857386335154,2.01424,2.1203,-0.37787652981953346,0.231689098077,3.796016216308651e-05,0.0006401443018525741,100,0.0006,0.9,0,0,0,0
